issn,issn_alt,context_name,journal_url,language
2205-5258,,Persona Studies,https://ojs.deakin.edu.au/index.php/ps,English
1030-8385,2209-0916,TESOL in Context,https://ojs.deakin.edu.au/index.php/tesol,English
2653-1011,,The Humanitarian Leader,https://ojs.deakin.edu.au/index.php/thl,English
2190-4111,2364-3137,atp magazin,https://ojs.di-verlag.de/index.php/atp_edition,German
0722-7817,2512-9155,Mitteilungen der Gesellschaft für Didaktik der Mathematik,https://ojs.didaktik-der-mathematik.de/index.php/mgdm,English
2215-9045,,Boletín Científico CIOH,https://ojs.dimar.mil.co/index.php/CIOH,Spanish
2086-3454,2549-4058,DINAMIKA KESEHATAN: JURNAL KEBIDANAN DAN KEPERAWATAN,https://ojs.dinamikakesehatan.unism.ac.id/index.php/dksm,Indonesian
2620-7265,2775-7080,Al Abyadh,https://ojs.diniyah.ac.id/index.php/Al-Abyadh,Indonesian
2088-0871,2722-2314,Al-Mutharahah: Jurnal Penelitian dan Kajian Sosial Keagamaan,https://ojs.diniyah.ac.id/index.php/Al-Mutharahah,English
2614-7823,,Jurnal Ar-Ribhu,https://ojs.diniyah.ac.id/index.php/Ar-Ribhu,English
2460-9870,2807-1883,Kreatifitas: Jurnal Ilmiah Pendidikan Islam,https://ojs.diniyah.ac.id/index.php/Kreatifitas,English
2745-4207,,Nathiqiyyah,https://ojs.diniyah.ac.id/index.php/Nathiqiyyah,Indonesian
2665-0266,,Revista Tecnológica-Educativa Docentes 2.0,https://ojs.docentes20.com/index.php/revista-docentes20,Spanish
1865-5122,,Applied Economics Quarterly,https://ojs.duncker-humblot.de/ojs/index.php/aeq,English
2199-1227,2199-1235,Credit and Capital Markets – Kredit und Kapital,https://ojs.duncker-humblot.de/ojs/index.php/kuk,English
2545-8299,,Anuario Centro de Estudios Económicos de la Empresa y el Desarrollo,https://ojs.econ.uba.ar/index.php/CEEED,English
1852-494X,,Revista del Centro de Estudios de Sociología del Trabajo (CESOT),https://ojs.econ.uba.ar/index.php/CESOT,Spanish
2314-3592,2314-3606,Filosofía de la Economía,https://ojs.econ.uba.ar/index.php/CIECE,Spanish
1666-5112,1669-1830,Cuadernos del CIMBAGE,https://ojs.econ.uba.ar/index.php/CIMBAGE,Spanish
1515-2340,1852-446X,Contabilidad y Auditoría,https://ojs.econ.uba.ar/index.php/Contyaudit,Spanish
1851-703X,,"H-industri@: Revista de historia de la industria, los servicios y las empresas en América Latina",https://ojs.econ.uba.ar/index.php/H-ind,Spanish
2683-9326,,Latitud SUR,https://ojs.econ.uba.ar/index.php/LATSUR,Spanish
1853-1350,,Revista de Economía Política de Buenos Aires,https://ojs.econ.uba.ar/index.php/REPBA,Spanish
2250-6861,2250-687X,Revista de Investigación en Modelos Financieros,https://ojs.econ.uba.ar/index.php/RIMF,English
1851-3735,,"Ciclos en la Historia, la Economía y la Sociedad",https://ojs.econ.uba.ar/index.php/revistaCICLOS,Spanish
2675-8431,,Revista Brasileira de Pesquisas Jurídicas (Brazilian Journal of Law Research),https://ojs.eduvaleavare.com.br/index.php/rbpj,Portuguese
2406-7415,2655-9919,Jurnal Akuntansi dan Bisnis Krisnadwipayana,https://ojs.ekonomi-unkris.ac.id/index.php/JABK,English
0853-5248,2656-3169,Jurnal Ekonomi dan Industri,https://ojs.ekonomi-unkris.ac.id/index.php/JEI,English
2338-4794,2579-7476,Jurnal Manajemen Bisnis Krisnadwipayana,https://ojs.ekonomi-unkris.ac.id/index.php/JMBK,English
1431-0635,1431-0643,DOCUMENTA MATHEMATICA,https://ojs.elibm.org/index.php/dm,English
2734-4525,,Nemzetközi Építéstudományi Konferencia – ÉPKO,https://ojs.emt.ro/index.php/EPKO,Hungarian
2734-732X,,Tudomány- és Technikatörténeti Konferencia – TTK,https://ojs.emt.ro/index.php/TTK,Hungarian
2734-7109,,Nemzetközi Vegyészkonferencia,https://ojs.emt.ro/index.php/chem,Hungarian
2734-6757,,Energetika-Elektrotechnika – Számítástechnika és Oktatás Multi-konferencia,https://ojs.emt.ro/index.php/enelko-szamokt,Hungarian
2602-0475,,Historia Scientiarum,https://ojs.emt.ro/index.php/hs,Romanian
2458-0201,,Műszaki Szemle,https://ojs.emt.ro/index.php/muszakiszemle,Hungarian
1302-9916,,"Kadın/Woman 2000, Journal for Women's Studies",https://ojs.emu.edu.tr/index.php/woman2000,Turkish
2447-6331,,Caleidoscópio,https://ojs.eniac.com.br/index.php/Anais,Portuguese
1406-0388,2585-450X,Eesti Rahva Muuseumi aastaraamat,https://ojs.erm.ee/index.php/ermer,Russian
2159-8126,,Ethnobiology Letters,https://ojs.ethnobiology.org/index.php/ebl,English
2656-8233,,Acta Holistica Pharmaciana,https://ojs.farmasimahaganesha.ac.id/index.php/AHP,Indonesian
2595-007X,,"Revista Agroveterinária, Negócios e Tecnologias",https://ojs.fccvirtual.com.br/index.php/REVISTA-AGRO,Portuguese
2595-0061,,Revista Saúde e Educação,https://ojs.fccvirtual.com.br/index.php/REVISTA-SAUDE,Portuguese
2775-2402,,Empowering Society Journal,https://ojs.fdk.ac.id/index.php/ESJ,Indonesian
2686-0007,2686-4665,Maternal Child Health Care,https://ojs.fdk.ac.id/index.php/MCHC,Indonesian
2685-1997,2685-9068,REAL in Nursing Journal,https://ojs.fdk.ac.id/index.php/Nursing,English
2528-665X,2685-5798,Human Care Journal,https://ojs.fdk.ac.id/index.php/humancare,Indonesian
1408-1652,,Akademija MM,https://ojs.fdv.uni-lj.si/index.php/amm,Slovenian
2715-7377,,Jurnal Manajemen Lakidende: Economic & Business,https://ojs.feb.unilaki.ac.id/index.php/feb,English
2393-6584,,Claves. Revista de Historia,https://ojs.fhce.edu.uy/index.php/claves,Spanish
1688-9746,,Contemporánea,https://ojs.fhce.edu.uy/index.php/cont,Spanish
1688-437X,,Encuentros Latinoamericanos (segunda época),https://ojs.fhce.edu.uy/index.php/enclat,Spanish
1688-5236,,Encuentros Uruguayos,https://ojs.fhce.edu.uy/index.php/encuru,Spanish
1688-6151,,Revista Fermentario,https://ojs.fhce.edu.uy/index.php/fermen,Spanish
2301-0614,2697-3197,Integralidad sobre ruedas,https://ojs.fhce.edu.uy/index.php/insoru,Spanish
2393-6886,2393-7068,Revista Uruguaya de Antropología y Etnografía,https://ojs.fhce.edu.uy/index.php/revantroetno,Spanish
1678-6645,,REVISTA FIMCA,https://ojs.fimca.com.br/index.php/fimca,Portuguese
2086-4701,2442-9805,BIOEDUKASI (Jurnal Pendidikan Biologi),https://ojs.fkip.ummetro.ac.id/index.php/biologi,English
2088-9623,2442-7802,"GUIDENA: Jurnal Ilmu Pendidikan, Psikologi, Bimbingan dan Konseling",https://ojs.fkip.ummetro.ac.id/index.php/bk,English
2337-4721,2442-9449,PROMOSI: Jurnal Program Studi Pendidikan Ekonomi,https://ojs.fkip.ummetro.ac.id/index.php/ekonomi,English
2089-3345,2442-482X,Premise: Journal of English Education and Applied Linguistics,https://ojs.fkip.ummetro.ac.id/index.php/english,English
2089-8703,2442-5419,AKSIOMA: Jurnal Program Studi Pendidikan Matematika,https://ojs.fkip.ummetro.ac.id/index.php/matematika,English
2337-4713,2442-8728,HISTORIA : Jurnal Program Studi Pendidikan Sejarah,https://ojs.fkip.ummetro.ac.id/index.php/sejarah,English
2655-8815,2656-1875,Eduscience Development Journal (EDJ),https://ojs.fkipummy.ac.id/index.php/edj,English
2502-2792,2656-6451,ELP (Journal of English Language Pedagogy),https://ojs.fkipummy.ac.id/index.php/elp,English
2503-1503,2654-6302,JUSIE (Jurnal Sosial dan Ilmu Ekonomi),https://ojs.fkipummy.ac.id/index.php/jusie,English
2687-1246,2687-1254,Сельскохозяйственный журнал,https://ojs.fnac.center/index.php/agricultural-journal,Russian
2175-4217,,CAMINE: Caminhos da Educação = Camine: Ways of Education,https://ojs.franca.unesp.br/index.php/caminhos,Portuguese
2179-5177,,Revista de Estudos Jurídicos UNESP,https://ojs.franca.unesp.br/index.php/estudosjuridicosunesp,Portuguese
2238-6270,,História e Cultura,https://ojs.franca.unesp.br/index.php/historiaecultura,Portuguese
0350-7599,1821-2808,Journal of the Geographical Institute “Jovan Cvijić” SASA,https://ojs.gi.sanu.ac.rs/index.php/zbornik,English
1642-686X,,Journal of Research and Applications in Agricultural Engineering,https://ojs.grzeszczyk.net.pl/index.php/Journal,English
1732-1719,,"Technika Rolnicza, Ogrodnicza, Leśna",https://ojs.grzeszczyk.net.pl/index.php/TROL,English
2532-3296,,"Giornale Italiano di Educazione alla Salute, Sport e Didattica Inclusiva",https://ojs.gsdjournal.it/index.php/gsdj,English
2241-1569,,Hellenic Journal of Companion Animal Medicine,https://ojs.hcavs.gr/index.php/hjcam,Greek
2255-1468,2255-1476,Basic and Applied Herpetology,https://ojs.herpetologica.org/ojs/ojs/index.php/bah,English
2001-015X,,Journal of Intelligence Studies in Business,https://ojs.hh.se/index.php/JISIB,English
1670-4444,1670-4851,Tímarit um viðskipti og efnahagsmál,https://ojs.hi.is/efnahagsmal,English
2298-7215,,Milli Mála,https://ojs.hi.is/millimala,Icelandic
1670-0244,,Netla,https://ojs.hi.is/netla,English
2298-8408,,Tímarit um uppeldi og menntun,https://ojs.hi.is/tuuom,English
1412-6109,2580-2763,JURIS (Jurnal Ilmiah Syariah),https://ojs.iainbatusangkar.ac.id/ojs/index.php/Juris,English
2723-3278,,AGENDA: Jurnal Analisis Gender dan Agama,https://ojs.iainbatusangkar.ac.id/ojs/index.php/agenda,English
2549-9106,,al-fikrah: Jurnal Manajemen Pendidikan,https://ojs.iainbatusangkar.ac.id/ojs/index.php/alfikrah,English
2614-4786,2714-7606,Alfuad: Jurnal Sosial Keagamaan,https://ojs.iainbatusangkar.ac.id/ojs/index.php/alfuad,English
2775-7498,,at-Tarbiyah al-Mustamirrah: Jurnal Pendidikan Islam,https://ojs.iainbatusangkar.ac.id/ojs/index.php/at-tarbiyah,Indonesian
2549-8940,,El -Hekam,https://ojs.iainbatusangkar.ac.id/ojs/index.php/elhekam,English
2716-3539,,"Istinarah: Riset Keagamaan, Sosial dan Budaya",https://ojs.iainbatusangkar.ac.id/ojs/index.php/istinarah,Indonesian
2622-1918,,Imara: JURNAL RISET EKONOMI ISLAM,https://ojs.iainbatusangkar.ac.id/ojs/index.php/jurei,English
2715-8101,,Lughawiyah: Journal of Arabic Education and Linguistics,https://ojs.iainbatusangkar.ac.id/ojs/index.php/lughawiyah,Indonesian
2580-278X,,Sainstek : Jurnal Sains dan Teknologi,https://ojs.iainbatusangkar.ac.id/ojs/index.php/sainstek,English
1410-8208,2580-2771,Ta'dib,https://ojs.iainbatusangkar.ac.id/ojs/index.php/takdib,English
2476-9452,2775-8125,Tamwil,https://ojs.iainbatusangkar.ac.id/ojs/index.php/tamwil,English
1853-8185,,Desarrollo Económico. Revista de Ciencias Sociales,https://ojs.ides.org.ar/index.php/desarrollo-economico,Spanish
2594-4827,,Educação Profissional e Tecnológica em Revista,https://ojs.ifes.edu.br/index.php/ept,English
2359-4799,,Revista Ifes Ciência,https://ojs.ifes.edu.br/index.php/ric,Portuguese
2316-7297,,Revista Eletrônica Sala de Aula em Foco,https://ojs.ifes.edu.br/index.php/saladeaula,Portuguese
1987-8753,,Etudes Interdisciplinaires en Sciences humaines,https://ojs.iliauni.edu.ge/index.php/eish,French
2319-5177,,CLAWS Journal,https://ojs.indrastra.com/index.php/clawsjournal,English
2688-9374,,Liberal Studies,https://ojs.indrastra.com/index.php/liberalstudies,English
2683-7951,,Marine and Fishery Sciences (MAFIS),https://ojs.inidep.edu.ar/index.php/mafis,English
2301-0118,2301-0126,InterCambios. Dilemas y transiciones de la Educación Superior,https://ojs.intercambios.cse.udelar.edu.uy/index.php/ic,Spanish
2670-6865,,Kronika,https://ojs.inz.si/index.php/kronika,English
0353-0329,2463-7807,Contributions to Contemporary History,https://ojs.inz.si/index.php/pnz,English
2536-3956,,Historical Review,https://ojs.inz.si/index.php/zc,English
2411-0361,,Theoretical and Methodical Problems of Children and Youth Education,https://ojs.ipv.org.ua/index.php/zbirnyk,Ukrainian
2657-148X,,Journal of Humanity and Social Justice,https://ojs.isjn.or.id/index.php/journalhsj,Indonesian
2766-8649,,Journal of Artificial Intelligence and Technology,https://ojs.istp-press.com/jait,English
2575-1204,,Journal of Online Higher Education,https://ojs.iucdt.com/index.php/johe,English
2311-293X,2414-8512,Journal of Arts & Social Sciences (JASS),https://ojs.jass.pk/ojs/index.php/jass,English
1907-9761,2503-0310,Molekul,https://ojs.jmolekul.com/ojs/index.php/jm,English
0030-9982,,Journal of the Pakistan Medical Association,https://ojs.jpma.org.pk/index.php/public_html,English
2598-8107,2620-9500,Rekaman : Riset Ekonomi Bidang Akuntansi dan Manajemen,https://ojs.jurnalrekaman.com/index.php/rekaman,English
1838-1294,,The AALITRA Review,https://ojs.latrobe.edu.au/ojs/index.php/AALITRA,English
1750-5968,,Journal of Information Literacy,https://ojs.lboro.ac.uk/JIL,Indonesian
0874-2375,,Africana Studia,https://ojs.letras.up.pt/index.php/AfricanaStudia,English
1646-6195,,Linguística: Revista de Estudos Linguísticos da Universidade do Porto,https://ojs.letras.up.pt/index.php/EL,English
1647-8770,,Linguarum Arena,https://ojs.letras.up.pt/index.php/LinguarumArena,English
2183-945X,,Revelar: Revista de Estudos da Fotografia e Imagem,https://ojs.letras.up.pt/index.php/RL,English
2182-7141,,Civitas Augustiniana,https://ojs.letras.up.pt/index.php/civaug,Portuguese
1647-4058,,ElingUP : Revista eletrónica de Linguística dos Estudantes da Universidade do Porto,https://ojs.letras.up.pt/index.php/elingUP,Portuguese
0871-1666,,Geografia: Revista da Faculdade de Letras da Universidade do Porto,https://ojs.letras.up.pt/index.php/geografia,Portuguese
2183-9301,,Guarecer. Revista Eletrónica de Estudos Medievais,https://ojs.letras.up.pt/index.php/gua,Portuguese
2184-3805,,Todas as Artes,https://ojs.letras.up.pt/index.php/taa,Portuguese
2184-4585,,Translation Matters,https://ojs.letras.up.pt/index.php/tm,English
2518-9603,,師大學報(測試用),https://ojs.lib.ntnu.edu.tw/index.php/jntnu,English
2562-6841,,The Journal of Canada’s Physician Assistants,https://ojs.lib.umanitoba.ca/index.php/jcpa,English
2561-1135,,Proceedings of Manitoba's Undergraduate Science and Engineering Research,https://ojs.lib.umanitoba.ca/index.php/pmuser,English
2677-0326,,Central European Journal of Educational Research,https://ojs.lib.unideb.hu/CEJER,English
1786-5158,1787-775X,Debreceni Jogi Műhely,https://ojs.lib.unideb.hu/DJM,English
1587-8171,,Acta Neerlandica,https://ojs.lib.unideb.hu/actaneer,English
2559-866X,,Acta Medicinae et Sociologica,https://ojs.lib.unideb.hu/ams,Hungarian
1789-221X,1789-7874,Applied Studies in Agribusiness and Commerce,https://ojs.lib.unideb.hu/apstract,English
0418-453X,2732-3390,Acta Classica Universitatis Scientiarum Debreceniensis,https://ojs.lib.unideb.hu/classica,English
2560-2322,,Economica,https://ojs.lib.unideb.hu/economica,Hungarian
0139-0600,,Ethnographica et Folkloristica Carpathica,https://ojs.lib.unideb.hu/ethnographica,English
2062-3690,,Hungarian Gerontology,https://ojs.lib.unideb.hu/gerontologia,Hungarian
2061-5132,2061-7097,Gerundium,https://ojs.lib.unideb.hu/gerundium,English
2732-0421,,Hungarian Journal of English and American Studies,https://ojs.lib.unideb.hu/hjeas,English
1219-5391,2677-1225,Italianistica Debreceniensis,https://ojs.lib.unideb.hu/itde,English
1219-9672,2064-4507,Kitaibelia,https://ojs.lib.unideb.hu/kitaibelia,Hungarian
2498-5368,,Special Treatment - Interdisciplinary Journal,https://ojs.lib.unideb.hu/kulonlegesbanasmod,Hungarian
2677-0512,,Macedón Tudományos és Kulturális Közlemények,https://ojs.lib.unideb.hu/mtkk,Hungarian
2063-1987,2063-2754,Pro Futuro,https://ojs.lib.unideb.hu/profuturo,Hungarian
0583-5356,2732-0146,Slavica,https://ojs.lib.unideb.hu/slavica,German
2064-8839,2631-1380,Táplálkozásmarketing,https://ojs.lib.unideb.hu/taplalkozasmarketing,English
2561-7095,,Emerging Library & Information Perspectives,https://ojs.lib.uwo.ca/index.php/elip,English
1925-5268,,Entrehojas: Revista de Estudios Hispánicos,https://ojs.lib.uwo.ca/index.php/entrehojas,Spanish
2369-1573,,Liberated Arts: a journal for undergraduate research,https://ojs.lib.uwo.ca/index.php/lajur,English
2563-1926,,Mathematics in Applied Sciences and Engineering,https://ojs.lib.uwo.ca/index.php/mase,English
2371-7211,,Mouvances Francophones,https://ojs.lib.uwo.ca/index.php/mf,French
2371-722X,,Le Monde français du dix-huitième siècle,https://ojs.lib.uwo.ca/index.php/mfds-ecfw,French
1920-8987,,Nota Bene: Canadian Undergraduate Journal of Musicology,https://ojs.lib.uwo.ca/index.php/notabene,English
2563-6243,,"tba: Journal of Art, Media, and Visual Culture",https://ojs.lib.uwo.ca/index.php/tba,English
1925-4806,,Teaching Innovation Projects,https://ojs.lib.uwo.ca/index.php/tips,English
1927-9132,,Western Journal of Legal Studies,https://ojs.lib.uwo.ca/index.php/uwojls,English
2563-3260,,Carleton Perspectives on Public Policy,https://ojs.library.carleton.ca/index.php/cpopp,English
1920-180X,,Journal of Computational Geometry,https://ojs.library.carleton.ca/index.php/jocg,English
2563-6685,,Journal of Prognostics and Health Management,https://ojs.library.carleton.ca/index.php/jphm,English
2369-0240,,Nokoko,https://ojs.library.carleton.ca/index.php/nokoko,English
1523-5955,,The Collegiate Aviation Review International,https://ojs.library.okstate.edu/osu/index.php/CARI,English
0078-4303,,Proceedings of the Oklahoma Academy of Science,https://ojs.library.okstate.edu/osu/index.php/OAS,English
2379-4011,,Oklahoma Native Plant Record,https://ojs.library.okstate.edu/osu/index.php/ONPR,English
2372-0883,,Architecture Philosophy,https://ojs.library.okstate.edu/osu/index.php/jispa,English
1925-3850,,Journal of Critical Race Inquiry,https://ojs.library.queensu.ca/index.php/CRI,English
1918-3178,,Ideas in Ecology and Evolution,https://ojs.library.queensu.ca/index.php/IEE,English
1927-9434,,"International Journal of Engineering, Social Justice, and Peace",https://ojs.library.queensu.ca/index.php/IJESJP,English
